"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2016",,,,,,"Data collected as of September 14, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,10,0.13,51,,1,0.02,40,0.83,55,1.15,4,0.08,41,0.85,18,0.38,30,0.63,1,0.02,82,1.71,15,0.31,-,-,17,1.42,-,-,-,-,12,1.71,-,-,-,-
Gunma,5,0.05,124,,9,0.16,111,1.91,179,3.09,14,0.24,25,0.43,18,0.31,38,0.66,1,0.02,85,1.47,50,0.86,-,-,14,1,-,-,-,-,12,1.5,-,-,-,-
Saitama,5,0.02,165,,69,0.43,252,1.58,702,4.39,37,0.23,156,0.98,25,0.16,94,0.59,1,0.01,249,1.56,161,1.01,-,-,37,0.93,-,-,-,-,3,0.3,1,0.1,1,0.1
Chiba,22,0.1,185,,19,0.14,329,2.47,429,3.23,43,0.32,211,1.59,10,0.08,86,0.65,1,0.01,172,1.29,66,0.5,-,-,32,0.91,1,0.11,-,-,6,0.67,-,-,1,0.11
Tokyo,31,0.07,449,,94,0.36,334,1.27,1198,4.57,60,0.23,259,0.99,36,0.14,175,0.67,3,0.01,414,1.58,147,0.56,-,-,32,0.84,1,0.04,2,0.08,23,0.92,1,0.04,1,0.04
Kanagawa,20,0.06,237,,35,0.17,235,1.15,773,3.79,51,0.25,159,0.78,18,0.09,111,0.54,7,0.03,339,1.66,216,1.06,-,-,89,1.82,-,-,-,-,8,0.89,-,-,-,-
Niigata,-,-,200,,22,0.38,56,0.97,167,2.88,14,0.24,19,0.33,13,0.22,18,0.31,4,0.07,218,3.76,163,2.81,-,-,4,0.4,1,0.08,1,0.08,10,0.77,1,0.08,-,-
Toyama,-,-,51,,5,0.17,17,0.59,78,2.69,6,0.21,15,0.52,4,0.14,10,0.34,1,0.03,53,1.83,67,2.31,-,-,-,-,1,0.2,-,-,3,0.6,-,-,-,-
Ishikawa,-,-,48,,7,0.24,44,1.52,113,3.9,17,0.59,44,1.52,1,0.03,10,0.34,-,-,56,1.93,49,1.69,-,-,1,0.14,-,-,-,-,5,1,-,-,-,-
Fukui,-,-,11,,31,1.41,24,1.09,111,5.05,11,0.5,4,0.18,2,0.09,9,0.41,2,0.09,16,0.73,15,0.68,-,-,-,-,2,0.33,-,-,12,2,1,0.17,1,0.17
Yamanashi,2,0.05,10,,8,0.33,24,1,65,2.71,13,0.54,3,0.13,5,0.21,11,0.46,-,-,47,1.96,10,0.42,-,-,5,0.56,-,-,-,-,8,0.8,-,-,-,-
Nagano,-,-,15,,6,0.11,85,1.57,132,2.44,10,0.19,36,0.67,11,0.2,20,0.37,3,0.06,230,4.26,69,1.28,-,-,22,2,-,-,-,-,12,1.09,-,-,-,-
Gifu,-,-,22,,12,0.23,36,0.68,119,2.25,11,0.21,28,0.53,4,0.08,19,0.36,-,-,37,0.7,53,1,-,-,6,0.55,-,-,2,0.4,15,3,-,-,-,-
Shizuoka,3,0.02,67,,25,0.28,167,1.88,323,3.63,12,0.13,42,0.47,1,0.01,44,0.49,1,0.01,79,0.89,67,0.75,1,0.05,15,0.71,-,-,-,-,9,0.9,-,-,-,-
Aichi,15,0.08,46,,60,0.33,211,1.17,488,2.7,32,0.18,39,0.22,35,0.19,78,0.43,1,0.01,123,0.68,154,0.85,-,-,36,1.06,6,0.43,3,0.21,17,1.21,-,-,-,-
Mie,2,0.03,46,,25,0.56,28,0.62,217,4.82,11,0.24,9,0.2,26,0.58,25,0.56,2,0.04,26,0.58,14,0.31,1,0.08,1,0.08,-,-,2,0.22,6,0.67,-,-,-,-
Shiga,-,-,7,,4,0.13,23,0.72,97,3.03,7,0.22,19,0.59,2,0.06,12,0.38,-,-,22,0.69,32,1,-,-,2,0.25,-,-,-,-,6,0.86,-,-,-,-
Kyoto,1,0.01,45,,39,0.52,54,0.72,240,3.2,15,0.2,105,1.4,6,0.08,31,0.41,1,0.01,31,0.41,80,1.07,-,-,3,0.17,-,-,-,-,5,0.71,-,-,-,-
Osaka,4,0.01,237,,116,0.58,311,1.55,776,3.86,60,0.3,60,0.3,16,0.08,130,0.65,4,0.02,112,0.56,330,1.64,-,-,61,1.17,-,-,-,-,24,1.41,-,-,-,-
Hyogo,8,0.04,85,,80,0.63,122,0.96,610,4.8,37,0.29,28,0.22,18,0.14,59,0.46,3,0.02,52,0.41,179,1.41,-,-,20,0.57,-,-,-,-,10,0.91,-,-,1,0.09
Nara,1,0.02,21,,15,0.44,35,1.03,85,2.5,2,0.06,9,0.26,20,0.59,16,0.47,-,-,13,0.38,57,1.68,-,-,23,2.3,-,-,1,0.17,7,1.17,-,-,-,-
Wakayama,-,-,18,,17,0.55,16,0.52,53,1.71,6,0.19,-,-,6,0.19,15,0.48,-,-,13,0.42,46,1.48,-,-,1,0.25,1,0.09,-,-,2,0.18,-,-,-,-
Tottori,-,-,20,,6,0.32,54,2.84,74,3.89,2,0.11,4,0.21,7,0.37,11,0.58,1,0.05,15,0.79,22,1.16,2,0.4,3,0.6,-,-,-,-,3,0.6,-,-,-,-
Shimane,2,0.05,26,,16,0.7,37,1.61,109,4.74,7,0.3,17,0.74,17,0.74,18,0.78,3,0.13,8,0.35,25,1.09,-,-,1,0.33,-,-,1,0.13,4,0.5,-,-,-,-
Okayama,3,0.04,29,,12,0.22,35,0.65,248,4.59,14,0.26,9,0.17,9,0.17,19,0.35,1,0.02,9,0.17,69,1.28,-,-,1,0.08,-,-,-,-,1,0.2,-,-,-,-
Hiroshima,2,0.02,74,,42,0.58,104,1.44,311,4.32,30,0.42,13,0.18,12,0.17,39,0.54,7,0.1,15,0.21,66,0.92,-,-,24,1.26,-,-,1,0.05,7,0.33,-,-,-,-
Yamaguchi,-,-,39,,26,0.54,100,2.08,196,4.08,11,0.23,18,0.38,28,0.58,25,0.52,2,0.04,35,0.73,30,0.63,-,-,4,0.44,1,0.11,-,-,9,1,-,-,1,0.11
Tokushima,1,0.03,48,,1,0.04,17,0.74,178,7.74,6,0.26,12,0.52,2,0.09,11,0.48,-,-,7,0.3,45,1.96,-,-,-,-,-,-,-,-,3,0.43,-,-,-,-
Kagawa,-,-,15,,11,0.39,46,1.64,140,5,7,0.25,3,0.11,7,0.25,24,0.86,-,-,14,0.5,34,1.21,-,-,3,0.6,-,-,-,-,7,1.4,-,-,-,-
Ehime,1,0.02,25,,30,0.81,79,2.14,261,7.05,11,0.3,10,0.27,12,0.32,28,0.76,2,0.05,15,0.41,27,0.73,-,-,15,1.88,-,-,-,-,5,0.83,-,-,-,-
Kochi,-,-,6,,29,0.97,19,0.63,72,2.4,28,0.93,2,0.07,7,0.23,16,0.53,3,0.1,12,0.4,13,0.43,-,-,-,-,2,0.25,1,0.13,7,0.88,-,-,-,-
Fukuoka,22,0.11,96,,113,0.94,401,3.34,693,5.78,36,0.3,80,0.67,20,0.17,99,0.83,-,-,59,0.49,112,0.93,-,-,35,1.35,-,-,-,-,11,0.73,-,-,-,-
Saga,-,-,7,,11,0.48,28,1.22,44,1.91,16,0.7,11,0.48,5,0.22,14,0.61,1,0.04,14,0.61,39,1.7,-,-,3,0.75,-,-,-,-,4,0.67,-,-,-,-
Nagasaki,-,-,30,,21,0.48,46,1.05,185,4.2,13,0.3,16,0.36,2,0.05,19,0.43,1,0.02,8,0.18,60,1.36,-,-,57,7.13,-,-,2,0.17,9,0.75,-,-,-,-
Kumamoto,-,-,56,,29,0.58,43,0.86,344,6.88,20,0.4,41,0.82,3,0.06,35,0.7,-,-,27,0.54,106,2.12,-,-,13,1.44,-,-,6,0.4,12,0.8,-,-,1,0.07
Oita,1,0.02,16,,22,0.61,84,2.33,307,8.53,11,0.31,7,0.19,2,0.06,40,1.11,4,0.11,38,1.06,16,0.44,-,-,1,0.2,-,-,-,-,8,0.73,-,-,-,-
Miyazaki,-,-,92,,18,0.5,42,1.17,222,6.17,8,0.22,81,2.25,32,0.89,40,1.11,2,0.06,36,1,57,1.58,-,-,21,3.5,-,-,1,0.14,14,2,-,-,-,-
Kagoshima,14,0.15,36,,40,0.73,77,1.4,247,4.49,15,0.27,93,1.69,16,0.29,25,0.45,1,0.02,47,0.85,112,2.04,-,-,15,2.14,-,-,-,-,5,0.42,-,-,-,-
Okinawa,79,1.36,11,,25,0.74,24,0.71,117,3.44,9,0.26,78,2.29,-,-,14,0.41,2,0.06,16,0.47,13,0.38,1,0.11,18,2,2,0.29,2,0.29,8,1.14,-,-,2,0.29
